sema'e	cmavo-compound			   	BAI*      	marji modal, 2nd place                            made of material/composition ...
sema'i	cmavo-compound			   	BAI*      	manri modal, 2nd place (of reference)             as a reference standard for observing ...
semau	cmavo-compound			   	BAI*      	zmadu modal, 2nd place (relative!)                more than ...; usually a sumti modifier.
semaunai	cmavo-compound			   	BAI*      	zmadu modal, 2nd place (relative!)                not more than ...; usually a sumti modifier.
seme'a	cmavo-compound			   	BAI*      	mleca modal, 2nd place (relative!)                less than ...; usually a sumti modifier.
seme'anai	cmavo-compound			   	BAI*      	mleca modal, 2nd place (relative!)                not less than ...; usually a sumti modifier.
seme'e	cmavo-compound			   	BAI*      	cmene modal, 2nd place (the named one)            as a name for ...
semu'i	cmavo-compound			   	BAI*      	mukti modal, 2nd place                            motive therefore ...; motivating action ...
semu'inai	cmavo-compound			   	BAI*      	mukti modal, 2nd place                            motive nevertheless ...
semu'u	cmavo-compound			   	BAI*      	mupli modal, 2nd place                            as an example of property ...
seni'i	cmavo-compound			   	BAI*      	nibli modal, 2nd place                            entails therefore ...
seni'inai	cmavo-compound			   	BAI*      	nibli modal, 2nd place                            entails nevertheless ...
se'o	cmavo			   	UI2      	evidential: I know by internal experience (dream, vision, or personal revelation).	See also {senva}.
sepa'a	cmavo-compound			   	BAI*      	panra modal, 2nd place                            similarly; similar to ...
sepa'u	cmavo-compound			   	BAI*      	pagbu modal, 2nd place (whole)                    partially; as a part of ...
sepi'o	cmavo-compound			   	BAI*      	pilno modal, 2nd place (instrumental) tool/machine/apparatus/acting entity;  using (tool) ...
sepo'i	cmavo-compound			   	BAI*      	porsi modal, 2nd place                            sequentially; sequenced by rules ...
sepu'a	cmavo-compound			   	BAI*      	pluka modal, 2nd place (for)                   pleasingly; pleasing ...; in order to please ...
sepu'e	cmavo-compound			   	BAI*      	pruce modal, 2nd place (inputs)                   processing from inputs ...
sera'a	cmavo-compound			   	BAI*      	srana modal, 2nd place (pertaining to)            relevantly; concerning ... (less specific).
serai	cmavo-compound			   	BAI*      	traji modal, 2nd place (property)                 -est; most extremely; superlative in ...
sera'i	cmavo-compound			   	BAI*      	krasi modal, 2nd place                            originally; as an origin/starting point of ...
seri'a	cmavo-compound			   	BAI*      	rinka modal, 2nd place (phys./mental)             causal therefore ...
seri'anai	cmavo-compound			   	BAI*      	rinka modal, 2nd place (phys./mental)             causal nevertheless ...
seri'i	cmavo-compound			   	BAI*      	lifri modal, 2nd place                            experiencing ...; undergoing ...
sesau	cmavo-compound			   	BAI*      	sarcu modal, 2nd place (process)                  necessarily; necessary for ...
sesi'u	cmavo-compound			   	BAI*      	sidju modal, 2nd place                            assisting ... (in doing/maintaining something).
setai	cmavo-compound			   	BAI*      	tamsmi modal, 2nd place                           similarly; resembling ... (in ideal form).	{tamsmi} is x_1 resembles x_2 sharing ideal form/shape x_3 in property x_4
seta'i	cmavo-compound			   	BAI*      	tadji modal, 2nd place                            methodically; as a method for doing ...
seti'i	cmavo-compound			   	BAI*      	stidi modal, 2nd place                            suggestively; suggesting (idea/action) ...
seti'u	cmavo-compound			   	BAI*      	tcika modal, 2nd place (for letters)              at the same time as ... ; label with event.
setu'i	cmavo-compound			   	BAI*      	stuzi modal, 2nd place                            as a location of ...
se'u	cmavo			   	SEhU      	elidable terminator: end discursive bridi or mathematical precedence;usually elidable.
seva'o	cmavo-compound			   	BAI*      	vanbi modal, 2nd place (environment)              as conditions/environment of/for ...
seva'u	cmavo-compound			   	BAI*      	xamgu modal, 2nd place beneficiary case tag       for the benefit of...; with beneficiary ...
sezau	cmavo-compound			   	BAI*      	zanru modal, 2nd place                            approvingly; approving ...
sezu'e	cmavo-compound			   	BAI*      	zukte modal, 2nd place                            purposefully; goalfully acting at ...
sferies	cmevla			      		Sweden.
si	cmavo			   	SI      	erase the last Lojban word, treating non-Lojban text as a single word.
si'a	cmavo			   	UI3b      	discursive: similarly.	See also {simsa}, {panra}.
si'au	experimental cmavo			   	UI2      	evidential: it seems that...
si'e	cmavo			   	MOI      	convert number to portion selbri; x_1 is an (n)th portion of mass/totality x_2; (cf. gunma).
si'i	cmavo			   	VUhU4      	trinary mathematical operator: [sigma summation of a using variable b over range c].
SINgapur	cmevla			      		Singapore.
si'o	cmavo   	-siz-		   	NU      	abstractor: idea/concept abstractor; x_1 is x_2's concept of [bridi].
si'u	cmavo			   	BAI      	sidju modal, 1st place (aiding agent)             aided by ...
slaka bu	bu-letteral			   	BY*      	letteral: Lojban "," character.
slovensk	cmevla			      		Slovakia.
smac	cmevla			      		Mouse	Mickey Mouse (=smikis.smac), Minnie Mouse (=sminis.smac)
so	cmavo   	-soz-		   	PA1      	digit/number: 9 (digit) [nine].
so'a	cmavo   	-soj-		   	PA4      	digit/number: almost all (digit/number).
so'e	cmavo   	-sop-		   	PA4      	digit/number: most.
so'eroi	cmavo-compound			   	ROI*      	tense interval modifier: usually; objectively quantified tense; defaults as time tense.
soi	cmavo			   	SOI      	discursive: reciprocal sumti marker; indicates a reciprocal relationship between sumti.
so'i	cmavo   	-sor-   	-so'i-	   	PA4      	digit/number: many.
so'imei	cmavo-compound			   	MOI*      	quantified selbri: convert many to cardinal; x_1 is a set with many members x_2 of total set x_3.
so'iroi	cmavo-compound			   	ROI*      	tense interval modifier: many times; objective tense; defaults as time tense.
soki'o	cmavo-compound			   	PA*      	number/quantity: 9,000 expressed with comma.
sol	cmevla			      		Soul
solris	cmevla			      		the Sun (the star in the middle of Earth's solar system).
somoi	cmavo-compound			   	MOI*      	quantified selbri: convert 9 to ordinal selbri; x_1 is ninth among x_2 ordered by rule x_3.
sono	cmavo-compound			   	PA*      	number/quantity: 90 [ninety].
sonono	cmavo-compound			   	PA*      	number/quantity: 900 [nine hundred].
so'o	cmavo   	-sos-		   	PA4      	digit/number: several.
sosoce'i	cmavo-compound			   	PA*      	number/quantity: 99% (number).
so'u	cmavo   	-sot-		   	PA4      	digit/number: few.
so'uroi	cmavo-compound			   	ROI*      	tense interval modifier: a few times; objective tense; defaults as time tense.
soviet	cmevla			      		Soviet	Cf. {sesre}, {softo}, {gugdesu'u}
sozepimu	cmavo-compound			   	PA*      	number/quantity:  97.5.
sozmast	cmevla			      		September.	Cf. {xlima'i}, {sozymasti}.
stakolm	cmevla			      		Stockholm	capital city of Sweden
su	cmavo			   	SU      	erase to start of discourse or text; drop subject or start over.
su'a	cmavo			   	UI2      	evidential: I generalize - I particularize; discursive: abstractly - concretely.	See also {sucta}, {sucni'i}.
su'anai	cmavo-compound			   	UI*2      	evidential: I generalize - I particularize; discursive: abstractly - concretely.
su'e	cmavo   	-sup-   	-su'e-	   	PA4      	digit/number: at most (all); no more than.
su'i	cmavo			   	VUhU1      	n-ary mathematical operator: plus; addition operator; [(((a + b) + c) + ...)].
su'i'u	experimental cmavo			   	CAhA      	modal aspect: members do the reciprocal activity	"mi jo'u do jo'u ky. su'i'u sinma" is the same as "mi jo'u do jo'u ky. simxu lo ka ce'u ce'u sinma"
su'o	cmavo   	-suz-   	-su'o-	   	PA4      	digit/number: at least (some); no less than.
su'oi	experimental cmavo			   	PA4      	existential plural quantifier. ``There is/are.''	``{su'oi} {da}'' = ``{na} {ku} {ro'oi} {da} {na} {ku}.'' cf. {su'o} which is an existential singular quantifier.
suomen	cmevla			      		Finland.
suomis	cmevla			      		Finland.
su'omis	cmevla			      		Suomi Finland
su'oremei	cmavo-compound			   	MOI*      	quantified selbri: convert at least 2 to cardinal selbri; x_1 is a set with plural membership x_2.
su'oremoi	cmavo-compound			   	MOI*      	quantified selbri: convert at least 2 to ordinal selbri; x_1 is at-least-2nd among x_2 by rule x_3.
su'u	cmavo   	-suv-		   	NU      	abstractor: generalized abstractor (how); x_1 is [bridi] as a non-specific abstraction of type x_2.
suzyn	cmevla			      		Susan.
sy	cmavo			   	BY2      	letteral for s.
ta	cmavo   	-taz-		   	KOhA6      	pro-sumti: that there; nearby demonstrative it; indicated thing/place near listener.
ta'a	cmavo			   	COI      	vocative: interruption.
ta'e	cmavo			   	TAhE      	tense interval modifier: habitually; subjective tense/modal; defaults as time tense.
ta'ei	experimental cmavo			   	UI3      	discursive: reconsideration of statement - continuing (on) in that line of thought/discussion	Common English phrases that may (based on context) indicate reconsideration of what has been or was about to be said: reconsider, back-pedal, "On second thought", second thinking, "Eh", "Never mind", "Forget that (all)", "I should not have said that", "Actually, ...", conversational U-turn, revise, retrace (with intent to brush aside/over, ignore, move in different direction of conversation), reevaluate, reweigh, review, rethink (that), emend/correct (with intent to avoid a certain path of discussion), etc.
ta'enai	cmavo-compound			   	TAhE*      	tense interval modifier: non-habitually; subjective tense/modal; defaults as time tense.
tai	cmavo			   	BAI      	tamsmi modal, 1st place (like)/(in manner 2)      resembling ...; sharing ideal form ...	{tamsmi} is x_1 resembles x_2 sharing ideal form/shape x_3 in property x_4
ta'i	cmavo			   	BAI      	tadji modal, 1st place (in manner 3)              methodically; by method ...
taibeis	cmevla			      		Taipei
tai'i	experimental cmavo			   	COI2      	Converts following cmevla or zoi-quote into phenomime. 	Broader term than {ci'oi} and {sa'ei}. See also {tai}, {tamsmi}, {ki'ai}. Examples in some languages. jpn: しーん (shiin): soundlessly. kor: 슬슬 (seul-seul): gently. nep: हत्तपत्त (hattapatta): immediately.
ta'i ma	cmavo-compound			   	BAI*      	sumti question asking for a method; how?.
ta'iroda	cmavo-compound			      		anyway, under any method
ta'o	cmavo			   	UI3      	discursive: by the way - returning to main point.	See also {denpa}, {cneterta'a}.
ta'onai	cmavo-compound			   	UI*3      	discursive: by the way - returning to main point.
tarbykansas	cmevla			      		x_1 is Gemini [astronomical constellation/astrological sign].	From twin/triplet/quadruplet (={tarbykansa}).  In Babylonian astronomy these stars are known as the Great Twins and are in greece associated with the myth of Castor and Pollux.
tartarus	cmevla			      		Tartarus	In classic mythology Tartarus is a deep, gloomy place, a pit, or an abyss used as a dungeon of torment and suffering that resides beneath the underworld. See also Hades (={xades}), Hel (={xel}).
tau	cmavo			   	LAU      	2-word letteral/shift: change case for next letteral only.
ta'u	cmavo			   	UI3a      	discursive: expanding the tanru - making a tanru.	See also {tanru}.
ta'unai	cmavo-compound			   	UI*3a      	discursive: making a tanru - expanding the tanru.
tau'o	experimental cmavo			   	TAUhO      	Following lujvo takes the form of a tanru (place structure of the lujvo is the same as the last rafsi/gismu)
tau'u	experimental cmavo			   	PA5      	digit/number: tau (approximately 6.2831...).
tcarlis	cmevla			      		Charlie
tcesk	cmevla			      		Czech Republic.	Cf. {tce'exo}, {slovo}, {gugde}.
tcomolunmas	cmevla			      		Mount Everest	Tibetans had called Everest "Chomolungma" for centuries. A mountain peak may be preceded by the word {cman}(=mount): cman.tcomolunmas.
tcunCIN	cmevla			      		Chongqing
te	cmavo   	-ter-		   	SE      	3rd conversion; switch 1st/3rd places.
te'a	cmavo			   	VUhU2      	binary mathematical operator: to the power; exponential; [a to the b power].
te'ai	experimental cmavo			   	XI      	Exponentiation of unit selbri	With {pi'ai}, this word can be used to construct unit selbri; see the notes of {pi'ai} for a simple example. A full example is the units of acceleration, pi'ai mitre snidu te'ai ni'u re [ke'e].
tebau	cmavo-compound			   	BAI*      	bangu modal, 3rd place (expression)               language expressing ...
tebe'i	cmavo-compound			   	BAI*      	benji modal, 3rd place (source)                   sent to receiver ...
teca'i	cmavo-compound			   	BAI*      	catni modal, 3rd place                            authoritatively; with basis of authority ...
teci'e	cmavo-compound			   	BAI*      	ciste modal, 3rd place                            of system components ...
teci'o	cmavo-compound			   	BAI*      	cinmo modal, 3rd place (attitude about)           emotionally; emoting about ...
tecu'u	cmavo-compound			   	BAI*      	cusku modal, 3rd place (3rd party hearsay)        as told to ...
tede'i	cmavo-compound			   	BAI*      	detri modal, 3rd place                            on a date measured at location ...
tedi'o	cmavo-compound			   	BAI*      	diklo modal, 3rd place                            locally; at specific locus within range ...
tedu'i	cmavo-compound			   	BAI*      	dunli modal, 3rd place                            equally; equal in property ...
tedu'o	cmavo-compound			   	BAI*      	djuno modal, 3rd place                            knowingly; knowing about ...
te'e	cmavo			   	FAhA3      	location tense relation/direction; edged by/edging up to ...
tefi'e	cmavo-compound			   	BAI*      	finti modal, 3rd place                            creatively; created for purpose ...
tega'a	cmavo-compound			   	BAI*      	zgana modal, 3rd place                            observed by means ...
tei	cmavo			   	TEI      	composite letteral follows; used for multi-character letterals.
te'i'o	experimental cmavo			   	UI3      	discursive: specified by the speaker - unspecified by the speaker	Used to indicate that a referent(s) of the preceding word/structure (usually sumti) is/are specified by the speaker; See also {steci}, {sanji}
teja'i	cmavo-compound			   	BAI*      	javni modal, 3rd place                            orderly; by rule within system ...
teji'e	cmavo-compound			   	BAI*      	jimte modal, 3rd place                            limitedly; limited in property/domain ...
teji'o	cmavo-compound			   	BAI*      	jitro modal, 3rd place                            controlledly; controlling event ...
teka'a	cmavo-compound			   	BAI*      	klama modal, 3rd place                            with origin ...
teka'i	cmavo-compound			   	BAI*      	krati modal, 2nd place                            representingly; representing in matter...
teki'i	cmavo-compound			   	BAI*      	ckini modal, 3rd place                            with relation ...
tekoi	cmavo-compound			   	BAI*      	korbi modal, 3rd place (bounding)                 bordering ...
tela'u	cmavo-compound			   	BAI*      	klani modal, 3rd place                            quantity measured on scale ...
tele'a	cmavo-compound			   	BAI*      	klesi modal, 3rd place (category)                 defined by quality ...
teli'e	cmavo-compound			   	BAI*      	lidne modal, 3rd place                            ordered within sequence ...; non-time sequence.
tema'e	cmavo-compound			   	BAI*      	marji modal, 3rd place                            in material form ...
tema'i	cmavo-compound			   	BAI*      	manri modal, 3rd place (of reference)             observed/measured with/by rules ...
temau	cmavo-compound			   	BAI*      	zmadu modal, 3rd place (relative!)                more than/exceeding in property ...
teme'a	cmavo-compound			   	BAI*      	mleca modal, 3rd place (relative!)                less than in property ...
teme'e	cmavo-compound			   	BAI*      	cmene modal, 3rd place                            as a name used by ...
temu'i	cmavo-compound			   	BAI*      	mukti modal, 3rd place                            motivated/motivating per the volition of ...
temu'u	cmavo-compound			   	BAI*      	mupli modal, 3rd place                            as an example out of the set of ...
tenguar	cmevla			      		x_1 is Tengwar alphabet	Cf. {jbopomofo}
teni'i	cmavo-compound			   	BAI*      	nibli modal, 3rd place                            entailment under logic system ...
te'o	cmavo			   	PA5      	digit/number: exponential e (approx 2.71828...).
tepa'a	cmavo-compound			   	BAI*      	panra modal, 3rd place (property)                 contrastingly; contrasting in property ...
tepi'o	cmavo-compound			   	BAI*      	pilno modal, 3rd place (instrumental)             a tool usage for purpose ...
tepo'i	cmavo-compound			   	BAI*      	porsi modal, 3rd place                            sequentially; as an order on set of items ...
tepu'a	cmavo-compound			   	BAI*      	pluka modal, 3rd place                          pleasingly; being pleasing under conditions ...
tepu'e	cmavo-compound			   	BAI*      	pruce modal, 3rd place (outputs)                  processing into outputs ...
terai	cmavo-compound			   	BAI*      	traji modal, 3rd place (superlative)              -est; most extremely; at extreme ...
terd	cmevla			      		Earth.	Cf. {terdi}.
teri'a	cmavo-compound			   	BAI*      	rinka modal, 3d place (phys./mental)             causally under conditions ...
teris	cmevla			      		Terry
tesau	cmavo-compound			   	BAI*      	sarcu modal, 3rd place (conditions 2)             necessarily; necessarily under ...
tesi'u	cmavo-compound			   	BAI*      	sidju modal, 3rd place                            assisting in doing/maintaining/achieving ...
tetai	cmavo-compound			   	BAI*      	tamsmi modal, 3rd place                           similarly; sharing common ideal form ...	{tamsmi} is x_1 resembles x_2 sharing ideal form/shape x_3 in property x_4
teta'i	cmavo-compound			   	BAI*      	tadji modal, 3rd place                       methodically doing (something) under conditions ...
teti'i	cmavo-compound			   	BAI*      	stidi modal, 3rd place                            suggestively; suggested to ...
teti'u	cmavo-compound			   	BAI*      	tcika modal, 3rd place (for letters)              as a time on day ...
te'u	cmavo			   	TEhU      	elidable terminator: end conversion between non-mex and mex; usually elidable.
teva'u	cmavo-compound			   	BAI*      	xamgu modal, 3rd place                            good/beneficial by standard ...
tezu'e	cmavo-compound			   	BAI*      	zukte modal, 3rd place                            purposefully; (as an action) with goal ...
ti	cmavo   	-tif-		   	KOhA6      	pro-sumti: this here; immediate demonstrative it; indicated thing/place near speaker.
ti'a	cmavo			   	FAhA2      	location tense relation/direction; rearwards/to the rear of ...
ti'e	cmavo			   	UI2      	evidential: I hear (hearsay).	See also {tirna}, {sitna}, {tcidu}.
tienjin	cmevla			      		Tianjin	city in northern China
ti'i	cmavo			   	BAI      	stidi modal, 1st place                            suggested by ...; proposed by ...
ti'o	cmavo			   	SEI      	mathematical expression (mex) operator precedence (discursive).
ti'u	cmavo			   	BAI      	tcika modal, 1st place (for letters)              associated with time ... ; attach time stamp.
tix	cmevla			      		Daughter	Cf. {tixnu}, {bes}, {mes}, {bun}, {mam}, {paf}.
to	cmavo			   	TO      	left parenthesis; start of parenthetical note which must be grammatical Lojban text.
to'a	cmavo			   	BY1      	lower-case letteral shift.
to'ai	experimental cmavo			   	SE      	conversion: move 3rd place to 1st position. Everything else stays in the same order.	Before: x1 x2 x3 x4 x5, after: x3 x1 x2 x4 x5. Has the same effect as "te se". Proposed rafsi: -toz-
to'e	cmavo   	-tol-   	-to'e-	   	NAhE      	polar opposite scalar negator.
to'ebo	cmavo-compound			   	NAhE+BO       	negation sumti qualifier: the opposite of.	Cf. {to'e}, {bo}, {na'ebo}, {no'ebo}, {je'abo}.
to'ei'au	experimental cmavo			   	VUhU      	binary mathematical operator: Jordan totient function J_a(b)	Produces the number of a-tuples of strictly positive integers all less than or equal to b that form a coprime (a+1)-tuple together with b. J_1=Phi where Phi is the Euler totient function.
toi	cmavo			   	TOI      	elidable terminator: right parenthesis/end unquote; seldom elidable except at end of text.
to'i	cmavo			   	TO      	open editorial unquote (within a quote); contains grammatical text; mark with editorial insert.
toi'e	experimental cmavo			   	TOIhE      	start UI-applicative metalinguistic UI-parenthetical	Presently (without this word), there is no "official" way to apply a UI cmavo to another (instead, they merely express simultaneous emotions pertaining to the relevant construct). This word begins a parenthetical which can contain UI cmavo and applies these cmavo as a string of UI to the immediately previous UI cmavo metalinguistically (as if the external UI are any other type of word which can be acted upon by UI). An omitted UI (external or internal) in this case is equivalent to {ge'e}. Since the produced parenthetical functions as UI, nested or subsequent such parentheticals operate on it as it operates on external UI cmavo. See also: {toi'o}.
toi'o	experimental cmavo			   	TOIhO      	end UI-applicative metalinguistic UI-parenthetical (elidable terminator)	Terminates {toi'e} parenthetical. Inherently functions as {fu'o} (only if abstraction-level and otherwise appropriately accessed) on any internal UI cmavo, with the added functionality of metalinguistic application. See also: {toi'e}.
tokios	cmevla			      		Tokyo
tolvut	cmevla			      		rabies.	See also {tolvutu}.
to'o	cmavo			   	FAhA4      	location tense relation/direction; departing from/directly away from ...
to'u	cmavo			   	UI3      	discursive: in brief - in detail.	See also {tordu}, {clani}, {tcidu}.
to'unai	cmavo-compound			   	UI*3      	discursive: in brief - in detail.
troneim	cmevla			      		Trondheim.
tsar	cmevla			      		a tsar (emperor of Russia)
tu	cmavo   	-tuf-		   	KOhA6      	pro-sumti: that yonder; distant demonstrative it; indicated thing far from speaker&listener.
tu'a	cmavo			   	LAhE      	extracts a concrete sumti from an unspecified abstraction; equivalent to le nu/su'u [sumti] co'e.
tu'e	cmavo			   	TUhE      	start of multiple utterance scope; used for logical/non-logical/ordinal joining of sentences.
tu'i	cmavo			   	BAI      	stuzi modal, 1st place (used to situate letters)  associated with site ... ; label with location.
tuityr	cmevla			      		Twitter
tu'o	cmavo			   	PA5      	null operand (used in unary mekso operations).	See also {xo'e}.
tur	cmevla			      		Thor/Tor	God in norse mythology; common Scandinavian name
tu'u	cmavo			   	TUhU      	elidable terminator: end multiple utterance scope; seldom elidable.
ty	cmavo			   	BY2      	letteral for t.
tyrontos	cmevla			      		Toronto
u	cmavo			   	A      	logical connective: sumti afterthought whether-or-not.
ua	cmavo			   	UI1      	attitudinal: discovery - confusion/searching.	See also {facki}, {cfipu}, {sisku}.
u'a	cmavo			   	UI1      	attitudinal: gain - loss.	See also {jinga}, {selne'u}, {prali}, {cirko}.
uacintyn	cmevla			      		Washington.
UAcintyn	cmevla			      		Washington
uai	experimental cmavo			   	UI1      	attitudinal: friendly/friendishly/amicably/companionship/compatriotship/comradeship - antagonistically/enemyishly	See also: .{ai}, .{au}, .{iu}, .{o'e}, .{ua}, .{ui}, {kansa}, {pendo}, {prami}
u'ai	experimental cmavo			   	UI1      	attitudinal: triumph/victory - draw/tie/inconclusive - defeat/loss	Does not imply superiority.  Related to: .{io}, .{o'a}, .{ui}, .{oinai}, .{uo}, .{u'a}.
uanai	cmavo-compound			   	UI*1      	attitudinal: discovery - confusion/searching.
u'anai	cmavo-compound			   	UI*1      	attitudinal: gain - loss.
uaransis	cmevla			      		Varanasi
ubu	bu-letteral			   	BY*      	letteral for u.
ue	cmavo			   	UI1      	attitudinal: surprise - not really surprised - expectation.	See also {spaji}.
u'e	cmavo			   	UI1      	attitudinal: wonder - commonplace.	See also {manci}, {fadni}.
ueb	cmevla			      		The World Wide Web.
uecu'i	cmavo-compound			   	UI*1      	attitudinal: surprise - not really surprised - expectation axis.
uenai	cmavo-compound			   	UI*1      	attitudinal: surprise - expectation.
u'enai	cmavo-compound			   	UI*1      	attitudinal: wonder - commonplace.
uepei	cmavo-compound			   	UI*1      	attitudinal: surprise question.
ui	cmavo			   	UI1      	attitudinal: happiness - unhappiness.	See also {gleki}.
u'i	cmavo			   	UI1      	attitudinal: amusement - weariness.	See also {selzdi}, {selxajmi}, {xalbo}.
uibu	bu-letteral			   	BY*      	letteral: happiness symbol (letteral).
uikipedias	cmevla			      		Wikipedia.
uikis	cmevla			      		Wiki, WikiWikiWeb.
uinai	cmavo-compound			   	UI*1      	attitudinal: happiness - unhappiness.
u'inai	cmavo-compound			   	UI*1      	attitudinal: amusement - weariness.
uo	cmavo			   	UI1      	attitudinal: completion - incompleteness.	See also {mulno}, {mansa}, {fanmo}, {snada}.
u'o	cmavo			   	UI1      	attitudinal: courage - timidity - cowardice.	See also {virnu}.
u'ocu'i	cmavo-compound			   	UI*1      	attitudinal: courage - timidity - cowardice.
uonai	cmavo-compound			   	UI*1      	attitudinal: completion - incompleteness.
u'onai	cmavo-compound			   	UI*1      	attitudinal: courage - timidity - cowardice.
uu	cmavo			   	UI1      	attitudinal: pity - cruelty.	See also {kecti}.
u'u	cmavo			   	UI1      	attitudinal: repentance - lack of regret - innocence.	See also {xenru}, {zugycni}.
u'ucu'i	cmavo-compound			   	UI*1      	attitudinal: repentance - lack of regret - innocence.
uunai	cmavo-compound			   	UI*1      	attitudinal: pity - cruelty.
u'unai	cmavo-compound			   	UI*1      	attitudinal: repentance - lack of regret - innocence.
uuZIT	cmevla			      		Wuzzy
va	cmavo   	-vaz-		   	VA      	location tense distance: near to ... ; there at ...; a medium/small distance from ...
va'a	cmavo			   	VUhU3      	unary mathematical operator: additive inverse; [- a].
va'e	cmavo			   	MOI      	convert number to scalar selbri; x_1 is at (n)th position on scale x_2.
va'ei'a	experimental cmavo			   	PA5      	digit/number: Dom Hans van der Laan's plastic number ρ = 1.324717957244746025960908854…	The unique real solution of (x^3)-x-1=0; algebraic.
vai	cmavo			   	PA2      	digit/number: hex digit F (decimal 15) [fifteen].
va'i	cmavo			   	UI3      	discursive: in other words - in the same words.	See also {cneselsku}.
va'inai	cmavo-compound			   	UI*3      	discursive: in other words - in the same words.
va'o	cmavo			   	BAI      	vanbi modal, 1st place (conditions 1)             under conditions ...; in environment ...
varcavas	cmevla			      		Warsaw
vau	cmavo			   	VAU      	elidable: end of sumti in simple bridi; in compound bridi, separates common trailing sumti.
va'u	cmavo			   	BAI      	xamgu modal, 1st place beneficiary case tag complement  benefiting from ...
vau'au'o	experimental cmavo			   	PA5      	omega constant, Lambert product-log W(1)	See also: {dei'au'o}
ve	cmavo   	-vel-		   	SE      	4th conversion; switch 1st/4th places.
ve'a	cmavo			   	VEhA      	location tense interval: a small/medium region of space.
vebe'i	cmavo-compound			   	BAI*      	benji modal, 4th place                            transmit origin ...
veci'e	cmavo-compound			   	BAI*      	ciste modal, 4th place                            as a system with synergy in ...
vecu'u	cmavo-compound			   	BAI*      	cusku modal, 4th place                            in expression medium ...
vede'i	cmavo-compound			   	BAI*      	detri modal, 4th place                            on a date according to calendar ...
vedu'o	cmavo-compound			   	BAI*      	djuno modal, 4th place                            under epistemology ...
ve'e	cmavo   	-ve'e-		   	VEhA      	location tense interval: the whole of space.
vefi'e	cmavo-compound			   	BAI*      	finti modal, 4th place                            creatively; created from ideas/elements ...
vega'a	cmavo-compound			   	BAI*      	zgana modal, 4th place (under conditions)         observed under observing conditions ...
vei	cmavo			   	VEI      	left mathematical bracket.
ve'i	cmavo			   	VEhA      	location tense interval: a tiny region of space.
veka'a	cmavo-compound			   	BAI*      	klama modal, 4th place                            via route ...
vemau	cmavo-compound			   	BAI*      	zmadu modal, 4th place (relative!)                more than/exceeding by amount ...
veme'a	cmavo-compound			   	BAI*      	mleca modal, 4th place (relative!)                less than by amount ...
ve'o	cmavo			   	VEhO      	right mathematical bracket.
vepa'a	cmavo-compound			   	BAI*      	panra modal, 4nd place (standard/geometry)        similarly; similar by standard ...
vepu'e	cmavo-compound			   	BAI*      	pruce modal, 4th place (set of stages)            passing through processing stages ...
verai	cmavo-compound			   	BAI*      	traji modal, 4th place (set)                      -est; most extremely; superlative among ...
vetai	cmavo-compound			   	BAI*      	tamsmi modal, 4th place                           similarly; sharing ideal form in property ...	{tamsmi} is x_1 resembles x_2 sharing ideal form/shape x_3 in property x_4
veti'u	cmavo-compound			   	BAI*      	tcika modal, 4th place (for letters)              as a time at location ...
ve'u	cmavo			   	VEhA      	location tense interval: a large region of space.
vi	cmavo   	-viz-		   	VA      	location tense distance: here at ... ; at or a very short/tiny distance from ...
vi'a	cmavo			   	VIhA      	dimensionality of space interval tense: 2-space interval; throughout an area.
vi'e	cmavo			   	VIhA      	dimensionality of space interval tense: 4-space interval; throughout a spacetime.
vi'ei'e	experimental cmavo			   	PA5      	digit/number: Lévy-Khinchin constant γ = e^{(π^2)/(12Log_e(2))} ≈ 3.2758…	Some definitions of a constant likewise named are the natural logarithm of this number.
vi'i	cmavo			   	VIhA      	dimensionality of space interval tense: 1-space interval; along a line.
vi ma	cmavo-compound			   	VA*      	sumti question asking for a location: at/near what?.
vin	cmevla			      		Vienna	German: Wien [viːn]
vi'o	cmavo			   	COI      	vocative: wilco (ack and will comply).
vi'u	cmavo			   	VIhA      	dimensionality of space interval tense: 3-space interval; throughout a space.
VLANDeren	cmevla			      		Flanders.
vo	cmavo   	-von-		   	PA1      	digit/number: 4 (digit) [four].
vo'a	cmavo			   	KOhA4      	pro-sumti: repeats 1st place of main bridi of this sentence.
vo'ai	experimental cmavo			   	SE      	conversion: move 4th place to 1st position. Everything else stays in the same order.	Before: x1 x2 x3 x4 x5, after: x4 x1 x2 x3 x5. Has the same effect as "ve te se". Proposed rafsi: -voz-
vo'au'u	experimental cmavo			   	VUhU      	quaternary mathematical operator: (left) convolution (a★b)(c) in structure d	a, b are integrable functions; c is the variable of input of the convolution a★b; d is the structure in which these objects and the convolution live; the convolution is applied from the left (subject to context and definitions). Domains of integration and characteristics of the integrand, etc., can be defined by d and/or by context. See also: {di'ei'o'au}.
vo'e	cmavo			   	KOhA4      	pro-sumti: repeats 2nd place of main bridi of this sentence.
vo'ei'a	experimental cmavo			   	PA5      	digit/number: Lambert W(1) constant Ω ≈ 0.5671432904097838729999686622…	Ω*e^Ω = 1.
voi	cmavo			   	NOI      	non-veridical restrictive clause used to form complicated le-like descriptions using "ke'a".
vo'i	cmavo			   	KOhA4      	pro-sumti: repeats 3rd place of main bridi of this sentence.
voki'o	cmavo-compound			   	PA*      	number/quantity: 4,000 expressed with comma.
