a	cmavo   \nA      \nconector lógico entre sumti: o
+BAI* sera'i	krasi modal, 2do argumento                            originalmente; como orígen/punto de partida de ...\n
+BAI* seri'a	rinka modal, 2do argumento (fís./mental)              por lo tanto causal ...\n
+BAI* seri'anai	rinka modal, 2do argumento (fís./mental)              sin embargo causal ...\n
+BAI* seri'i	lifri modal, 2do argumento                            experimentando ...; sufriendo ...\n
+BAI* sesau	sarcu modal, 2do argumento (proceso)                  necesariamente; necesario para ...\n
+BAI* sesi'u	sidju modal, 2do argumento                            ayudando a ... (en hacer/mantener algo)\n
+BAI* setai	tamsmi modal, 2do argumento                           similarmente; semejando ... (en forma ideal)\n(x_1 es como x_2 compartiendo forma ideal x_3 en propiedad x_4)
+BAI* seta'i	tadji modal, 2do argumento                            metódicamente; como método de ...\n
+BAI* seti'i	stidi modal, 2do argumento                            sugestivamente; sugiriendo (idea/acción) ...\n
+BAI* seti'u	tcika modal, 2do argumento (para cartas)              a la hora de ...\n
+BAI* setu'i	stuzi modal, 2do argumento                            como emplazamiento de ...\n
+SEhU se'u	terminador elisible: fin de bridi discursivo o precedencia de operador; generalmente elisible\n
+BAI* seva'o	vanbi modal, 2do argumento (entorno)                  como condiciones/circunstancias/entorno de ...\n
+BAI* seva'u	xamgu modal, 2do argumento caso beneficiario          para beneficio de ...; con beneficiario ...\n
+BAI* sezau	zanru modal, 2do argumento                            aprobando ...\n
+BAI* sezu'e	zukte modal, 2do argumento                            intencionalmente; intencionalmente actuando en ...\n
+SI si	borra última palabra, toma texto no-lojbánico como una única plabra\n
+UI3b si'a	discursivo: similarmente\nVer también {simsa},  {panra}.
+MOI si'e	convierte número en selbri fraccional; x_1 es una fracción (n) de la totalidad x_2; (cf. gunma)\n
+VUhU4 si'i	operador matemático trinario: (sumatoria sigma de a con variable b sobre rango c)\n
+NU si'o	abstractor: abstractor de idea/concepto; x_1 es el concepto que tiene x_2 de (bridi)\n
+BAI si'u	sidju modal, 1er argumento (aiding agent)             ayudado por ...\n
+BY* slaka bu	letra: carácter ',' de lojban\n
+PA1 so	dígito/número: 9 (dígito) (nueve)\n
+PA4 so'a	dígito/número: casi todos (dígito/número)\n
+PA4 so'e	dígito/número: la mayoría\n
+ROI* so'eroi	modificador de intervalo: la mayoría de las veces, usualmente\n
+SOI soi	discursivo: marcador de sumti recíprocos; indica una relación recíproca emtre sumti\n
+PA4 so'i	dígito/número: muchos\n
+MOI* so'imei	selbri cuantificado: convierte muchos en cardinal; x_1 son muchos x_2\n
+ROI* so'iroi	modificador de intervalo: muchas veces\n
+PA* soki'o	número/cantidad: 9,000\n
+MOI* somoi	selbri cuantificado: convierte 9 en selbri ordinal; x_1 es noveno entre x_2 ordenado según regla x_3\n
+PA* sono	número/cantidad: 90 (noventa)\n
+PA* sonono	número/cantidad: 900 (novecientos)\n
+PA4 so'o	dígito/número: varios\n
+PA* sosoce'i	número/cantidad: 99% (número)\n
+PA4 so'u	dígito/número: pocos\n
+ROI* so'uroi	modificador de intervalo: unas pocas veces\n
+PA* sozepimu	número/cantidad: 97.5\n
+SU su	borra hasta el comienzo de discurso o texto; deja el tema o comienza de nuevo\n
+UI2 su'a	evidencial: generalización - particularización; discursivo: en abstracto - concretamente\nVer también {sucta},  {sucni'i}.
+UI*2 su'anai	evidencial: generalización - particularización; discursivo: en abstracto - en concreto\n
+PA4 su'e	dígito/número: a lo sumo (all); no más que\n
+VUhU1 su'i	operador matemático n-ario: más; operador de adición; ((((a + b) + c) + ...))\n
+PA4 su'o	dígito/número: al menos (alguno); no menos que\n
+MOI* su'oremei	selbri cuantificado: convierte al menos 2 en selbri cardinal; x_1 son más de un x_2\n
+MOI* su'oremoi	selbri cuantificado: convierte al menos 2 en selbri ordinal; x_1 es al menos segundo entre x_2 según regla x_3\n
+NU su'u	abstractor: abstractor generalizado; x_1 es (bridi) como abstracción no específica de tipo x_2\n
+BY2 sy	letra s\n
+KOhA6 ta	pro-sumti: ése/ésa/eso; demostrativo cercano; indica algo cercano a quien escucha\n
+COI ta'a	vocativo: interrupción\n
+TAhE ta'e	modificador de intervalo: habitualmente\n
+TAhE* ta'enai	modificador de intervalo: no habitualmente\n
+BAI tai	tamsmi modal, 1er argumento (como)/(de manera 2)      semejando ...; compartiendo forma ideal ...\n(x_1 es como x_2 compartiendo forma ideal x_3 en propiedad x_4)
+BAI ta'i	tadji modal, 1er argumento (de manera 3)              metodicamente; por método ...\n
+BAI* ta'i ma	pregunta por un método; ¿cómo?\n
+UI3 ta'o	discursivo: a propósito, por cierto, de paso - regresando al punto principal\nVer también {denpa},  {cneterta'a}.
+UI*3 ta'onai	discursivo: a propósito, por cierto, de paso - regresando al punto principal\n
+LAU tau	cambio de letra: cambia letra siguiente a mayúscula/minúscula\n
+UI3a ta'u	discursivo: expandiendo el tanru - creando un tanru\nVer también {tanru}.
+UI*3a ta'unai	discursivo: creando un tanru - expandiendo el tanru\n
+SE te	3ra conversión; intercambia 1er/3er argumentos\n
+VUhU2 te'a	operador matemático binario: potencia; exponencial; (a elevado a la potencia b)\n
+BAI* tebau	bangu modal, 3er argumento (expresión)                lenguaje expresando ...\n
+BAI* tebe'i	benji modal, 3er argumento (receptor)                 enviado a ...\n
+BAI* teca'i	catni modal, 3er argumento                            autoritativamente; con autoridad basada en ...\n
+BAI* teci'e	ciste modal, 3er argumento                            sistema de componentes ...\n
+BAI* teci'o	cinmo modal, 3er argumento (actitud sobre)            emocionalmente; con emoción sobre ...\n
+BAI* tecu'u	cusku modal, 3er argumento                            dicho a ...\n
+BAI* tede'i	detri modal, 3er argumento                            en fecha en locación ...\n
+BAI* tedi'o	diklo modal, 3er argumento                            localmente; en lugar específico dentro de rango ...\n
+BAI* tedu'i	dunli modal, 3er argumento                            igualmente; igual en propiedad ...\n
+BAI* tedu'o	djuno modal, 3er argumento                            sabiendo; sabiendo sobre ...\n
+FAhA3 te'e	locación/dirección; bordeando\n
+BAI* tefi'e	finti modal, 3er argumento                            creativamente; creado para propósito ...\n
+BAI* tega'a	zgana modal, 3er argumento                            observado por medio de ...\n
+TEI tei	letra compuesta sigue; usado para letras multi-carácter\n
+BAI* teja'i	javni modal, 3er argumento                            ordenadamente; según regla en sistema ...\n
+BAI* teji'e	jimte modal, 3er argumento                            limitadamente; limitado en propiedad/dominio ...\n
+BAI* teji'o	jitro modal, 3er argumento                            controladamente; controlando evento ...\n
+BAI* teka'a	klama modal, 3er argumento                            con origen ...\n
+BAI* teka'i	krati modal, 2do argumento                            representando; representando en asunto...\n
+BAI* teki'i	ckini modal, 3er argumento                            con relación ...\n
+BAI* tekoi	korbi modal, 3er argumento (limitando)                bordeando ...\n
+BAI* tela'u	klani modal, 3er argumento                            cantidad medida en escala ...\n
+BAI* tele'a	klesi modal, 3er argumento (categoría)                definido por cualidad ...\n
+BAI* teli'e	lidne modal, 3er argumento                            ordenado en secuencia ...; secuencia no temporal\n
+BAI* tema'e	marji modal, 3er argumento                            en forma material ...\n
+BAI* tema'i	manri modal, 3er argumento (de referencia)            observado/medido según reglas ...\n
+BAI* temau	zmadu modal, 3er argumento (relativo!)                más que/excediendo en propiedad ...\n
+BAI* teme'a	mleca modal, 3er argumento (relativo!)                menos en propiedad ...\n
+BAI* teme'e	cmene modal, 3er argumento                            como nombre usado por ...\n
+BAI* temu'i	mukti modal, 3er argumento                            motivando a ...\n
+BAI* temu'u	mupli modal, 3er argumento                            como ejemplo tomado del conjunto ...\n
+BAI* teni'i	nibli modal, 3er argumento                            implicación según sistema lógico ...\n
+PA5 te'o	dígito/número: exponencial e (aprox 2.71828...)\n
+BAI* tepa'a	panra modal, 3er argumento (propiedad)                contrastando; contrastando en propiedad ...\n
+BAI* tepi'o	pilno modal, 3er argumento (instrumental)             herramienta para ...\n
+BAI* tepo'i	porsi modal, 3er argumento                            secuencialmente; como orden sobre conjunto de ítems ...\n
+BAI* tepu'a	pluka modal, 3er argumento                            complaciendo; complaciendo bajo condiciones ...\n
+BAI* tepu'e	pruce modal, 3er argumento (outputs)                  proceso con salidas ...\n
+BAI* terai	traji modal, 3er argumento (superlativo)              superlativo en extremo ...\n
+BAI* teri'a	rinka modal, 3do argumento (fís./mental)              causalmente bajo condiciones ...\n
+BAI* tesau	sarcu modal, 3er argumento (condiciones 2)            necesariamente; necesariamente bajo condiciones ...\n
+BAI* tesi'u	sidju modal, 3er argumento                            ayudando a hacer/mantener/lograr ...\n
+BAI* tetai	tamsmi modal, 3er argumento                           similarmente; compartiendo forma ideal común ...\n(x_1 es como x_2 compartiendo forma ideal x_3 en propiedad x_4)
+BAI* teta'i	tadji modal, 3er argumento                            metódicamente bajo condiciones ...\n
+BAI* teti'i	stidi modal, 3er argumento                            sugestivamente; sugerido a ...\n
+BAI* teti'u	tcika modal, 3er argumento (para cartas)              hora en día ...\n
+TEhU te'u	terminador elisible: fin de conversión entre no-mex y mex; generalmente elisible\n
+BAI* teva'u	xamgu modal, 3er argumento                            bueno/beneficioso según estándar ...\n
+BAI* tezu'e	zukte modal, 3er argumento                            intencionalmente; con intención ...\n
+KOhA6 ti	pro-sumti: éste/ésta/esto; demostrativo inmediato; indica algo cercano a quien habla\n
+FAhA2 ti'a	locación/dirección; detras de\n
+UI2 ti'e	evidencial: dicen que, se dice que\nVer también {tirna},  {sitna},  {tcidu}.
+BAI ti'i	stidi modal, 1er argumento                            sugerido por ...; propuesto por ...\n
+SEI ti'o	precedencia de operador matemático (discursivo)\n
+BAI ti'u	tcika modal, 1er argumento (para cartas)              asociado con tiempo ...\n
+TO to	paréntesis izquierdo; comienzo de nota parentética que debe ser texto gramático\n
+BY1 to'a	cambia a minúsculas\n
+NAhE to'e	negador escalar opuesto polar\n
+TOI toi	terminador elisible: paréntesis derecho/fin de comentario; raramente elisible excepto al final del texto\n
+TO to'i	comienzo de comentario editorial (dentro de una cita); contiene texto gramático; marca con inserción editoria\nl
+FAhA4 to'o	locación/dirección; alejandose de/directamente hacia afuera de ...\n
+UI3 to'u	discursivo: en breve - en detalle\nVer también {tordu},  {clani},  {tcidu}.
+UI*3 to'unai	discursivo: en breve - en detalle\n
+KOhA6 tu	pro-sumti: aquél/aquélla/aquello; demostrativo distante; indica algo alejado de quien habla y quien escucha\n
+LAhE tu'a	abstracción no especificada sobre un sumti concreto; equivalente a le nu/su'u (sumti) co'e\n
+TUhE tu'e	comienzo de alcance de expresión múltiple; usado para unión lógica/no lógica/ordinal de oraciones\n
+BAI tu'i	stuzi modal, 1er argumento (para situar cartas)       asociado con sitio ...\n
+PA5 tu'o	operando nulo (usado en operaciones unarias).\n
+TUhU tu'u	terminador elisible: fin de alcance de expresión múltiple; raramente elisible\n
+BY2 ty	letra t\n
+A u	conector lógico entre sumti: sea o no que\n
+UI1 ua	actitudinal: descubrimiento - confusión/búsqueda\nVer también {facki},  {cfipu},  {sisku}.
+UI1 u'a	actitudinal: ganancia - pérdida\nVer también {jinga},  {selne'u},  {prali},  {cirko}.
+UI*1 uanai	actitudinal: descubrimiento - confusión/búsqueda\n
+UI*1 u'anai	actitudinal: ganancia - pérdida\n
+BY* ubu	letra u\n
+UI1 ue	actitudinal: sorpresa - no sorpresa - expectativa\nVer también {spaji}.
+UI1 u'e	actitudinal: asombro - lugar común\nVer también {manci},  {fadni}.
+UI*1 uecu'i	actitudinal: sorpresa - no realmente sorprendido - expectativa\n
+UI*1 uenai	actitudinal: sorpresa - expectativa\n
+UI*1 u'enai	actitudinal: asombro - lugar común\n
+UI*1 uepei	actitudinal: pregunta por sorpresa\n
+UI1 ui	actitudinal: felicidad - tristeza\nVer también {gleki}.
+UI1 u'i	actitudinal: diversión - tedio\nVer también {selzdi},  {selxajmi},  {xalbo}.
+BY* uibu	letra: símbolo de felicidad (letra)\n
+UI*1 uinai	actitudinal: felicidad - tristeza\n
+UI*1 u'inai	actitudinal: diversión - tedio\n
+UI1 uo	actitudinal: culminación - incompletitud\nVer también {mulno},  {mansa},  {fanmo},  {snada}.
+UI1 u'o	actitudinal: coraje - timidez - cobardía\nVer también {virnu}.
+UI*1 u'ocu'i	actitudinal: coraje - timidez - cobardía\n
+UI*1 uonai	actitudinal: completitud - incompletitud\n
+UI*1 u'onai	actitudinal: coraje - timidez - cobardía\n
+UI1 uu	actitudinal: compasión - crueldad\nVer también {kecti}.
+UI1 u'u	actitudinal: arrepentimiento - falta de arrepentimiento - inocencia\nVer también {xenru},  {zugycni}.
+UI*1 u'ucu'i	actitudinal: arrepentimiento - falta de arrepentimiento - inocencia\n
+UI*1 uunai	actitudinal: piedad - crueldad\n
+UI*1 u'unai	actitudinal: arrepentimiento - falta de arrepentimiento - inocencia\n
+VA va	distancia espacial: allí, allá; a una distancia media\n
+VUhU3 va'a	operador matemático unitario: inverso aditivo; (- a)\n
+MOI va'e	convierte número a selbri de escala; x1 está en la n-ésima posición en la escala x2\n
+PA2 vai	dígito/número: dígito hexadecimal F (decimal 15) (quince)\n
+UI3 va'i	discursivo: en otras palabras - en las mismas palabras\nVer también {cneselsku}.
+UI*3 va'inai	discursivo: en otras palabras - en las mismas palabras\n
+BAI va'o	vanbi modal, 1er argumento (condiciones 1)            bajo condiciones ...; en circunstancias ...\n
+VAU vau	elisible: fin de sumti en bridi simple; en bridi compuesto, seguido por los sumti en común\n
+BAI va'u	xamgu modal, 1er argumento complemento beneficiario   beneficiado por ...\n
+SE ve	4ta conversión; intercambia 1er/4to argumentos\n
+VEhA ve'a	intervalo espacial: región espacial media\n
+BAI* vebe'i	benji modal, 4to argumento                            orígen de transmisión...\n
+BAI* veci'e	ciste modal, 4to argumento                            como sistema con sinergía en ...\n
+BAI* vecu'u	cusku modal, 4to argumento                            en medio de expresión ...\n
+BAI* vede'i	detri modal, 4to argumento                            en fecha según calendario ...\n
+BAI* vedu'o	djuno modal, 4to argumento                            según epistemología ...\n
+VEhA ve'e	intervalo espacial: totalidad del espacio\n
+BAI* vefi'e	finti modal, 4to argumento                            creativamente; creado con ideas/elementos ...\n
+BAI* vega'a	zgana modal, 4to argumento (bajo condiciones)         observado bajo condiciones ...\n
+VEI vei	paréntesis matemático izquierdo\n
+VEhA ve'i	intervalo espacial: región espacial pequeña\n
+BAI* veka'a	klama modal, 4to argumento                            via ruta ...\n
+BAI* vemau	zmadu modal, 4to argumento (relativo!)                más que/excediendo por cantidad ...\n
+BAI* veme'a	mleca modal, 4to argumento (relativo!)                menos por cantidad ...\n
+VEhO ve'o	paréntesis matemático derecho\n
+BAI* vepa'a	panra modal, 4to argumento (estándar/geometría)       paralelamente; similar según estándar ...\n
+BAI* vepu'e	pruce modal, 4to argumento (conjunto de etapas)       pasando por etapas ...\n
+BAI* verai	traji modal, 4to argumento (conjunto)                 superlativo entre ...\n
+BAI* vetai	tamsmi modal, 4to argumento                           similarmente; compartiendo forma ideal en propiedad ...\n(x_1 es como x_2 compartiendo forma ideal x_3 en propiedad x_4)
+BAI* veti'u	tcika modal, 4to argumento (para cartas)              hora en lugar ...\n
+VEhA ve'u	intervalo espacial: región espacial grande\n
+VA vi	distancia espacial: aquí, acá; a una distancia pequeña\n
+VIhA vi'a	dimensión de intervalo: intervalo espacial 2-D; por toda un área\n
+VIhA vi'e	dimensión de intervalo: intervalo espacial 4-D; por toda una región de espacio-tiempo\n
+VIhA vi'i	dimensión de intervalo: intervalo espacial 1-D; a lo largo de una línea\n
+VA* vi ma	pregunta por una distancia: at/near what?\n
+COI vi'o	vocativo: procedo (recibido y procedo)\n
+VIhA vi'u	dimensión de intervalo: intervalo espacial 3-D; por todo un volumen\n
+PA1 vo	dígito/número: 4 (dígito) (cuatro)\n
+KOhA4 vo'a	pro-sumti: repite 1er argumento del bridi principal de esta oración\n
+KOhA4 vo'e	pro-sumti: repite 2do argumento del bridi principal de esta oración\n
+NOI voi	cláusula restrictiva no verídica usada para formar descripciones tipo "le" usando "ke'a"\n
+KOhA4 vo'i	pro-sumti: repite 3er argumento del bridi principal de esta oración\n
+PA* voki'o	número/cantidad: 4,000\n
+MOI* vomoi	selbri cuantificado: convierte 4 en selbri ordinal; x_1 es cuarto entre x_2 ordenado según regla x_3\n
+PA* vono	número/cantidad: 40 (cuarenta)\n
+PA* vonono	número/cantidad: 400 (cuatrocientos)\n
+KOhA4 vo'o	pro-sumti: repite 4to argumento del bridi principal de esta oración\n
+KOhA4 vo'u	pro-sumti: repite 5to argumento del bridi principal de esta oración\n
+VA vu	distancia espacial: acullá; a una distancia larga\n
+FAhA1 vu'a	locación/dirección; al oeste de\n
+UI5 vu'e	modificador de actitudinal: virtud - pecado\nVer también {vrude},  {zungi}.
+UI*5 vu'enai	modificador de actitudinal: virtud - pecado\n
+LAhE vu'i	calificador de sumti: la secuencia de elementos/componentes ...; orden es vago\n
+VUhO vu'o	une una cláusula/frase relativa a un sumti complejo o sumti conectados lógicamente\n
+VUhU1 vu'u	operador matemático n-ario: menos; operador de substracción; ((((a - b) - c) - ...))\n
+BY2 vy	letra v\n
+PA1 xa	dígito/número: 6 (dígito) (seis)\n
+PA* xaki'o	número/cantidad: 6,000\n
+MOI* xamoi	selbri cuantificado: convierte 6 en selbri ordinal; x_1 es sexto entre x_2 ordenado según regla x_3\n
+PA* xano	número/cantidad: 60 (sesenta)\n
+PA* xanono	número/cantidad: 600 (seiscientos)\n
+PA* xavoki'o	número/cantidad: 64,000\n
+SE xe	5ta conversión; intercambia 1er/5to argumentos\n
+BAI* xebe'i	benji modal, 5to argumento (medio)                    transmitido via ...\n
+PA2 xei	dígito/número: dígito hexadecimal E (decimal 14) (catorce)\n
+BAI* xeka'a	klama modal, 5to argumento                            por medio de transporte ...\n
+XI xi	subíndice; adhiere un número o cadena letra como subíndice de estructuras gramaticales\n
+PA5 xo	dígito/número: pregunta de número/dígito/lerfu\n
+UI6 xu	discursivo: pregunta verdadero-falso\n
+BY2 xy	letra x\n
+Y y	sonido de vacilación; maintiene el uso de la palabra mientras el hablante decide qué decir\n
+BY* ybu	letra y\n
+BY2 y'y	letra '\n
+ZI za	distancia temporal: a un tiempo medio\n
+UI2 za'a	evidencial: observación\nVer también {zgana},  {lanli}.
+BAhE za'e	indicador de palabra efímera; indica que la siguiente palabra es una creación del momento y puede no ser estándar\n
+LAU zai	cambio de letra: sigue selector de alfabeto alternativo\n
+NU1 za'i	abstractor: abstractor de estado (evento); x_1 es un estado continuo de (bridi) siendo verdad\n
+ZAhO za'o	aspecto verbal: continuando mas allá del final natural de la acción; superfective  |     ---->\n
+BAI zau	zanru modal, 1er argumento                            aprobado por ...\n
+PA3 za'u	dígito/número: mayor que\n
+PA1 ze	dígito/número: 7 (dígito) (siete)\n
+ZEhA ze'a	intervalo temporal: durante un tiempo medio\n
+ZEhA* ze'aba	tiempo verbal: durante un tiempo medio hacia el futuro\n
+ZEhA* ze'aca	tiempo verbal: durante un tiempo medio cubriendo el presente\n
+ZEhA* ze'apu	tiempo verbal: durante un tiempo medio hacia el pasado\n
+ZEhA ze'e	intervalo temporal: durante todo el tiempo\n
+ZEI zei	une la palabra precedente y la siguiente en un lujvo\n
+ZEhA ze'i	intervalo temporal: durante un tiempo corto\n
+PA* zeki'o	número/cantidad: 7,000\n
+MOI* zemoi	selbri cuantificado: convierte 7 en selbri ordinal; x_1 es séptimo entre x_2 ordenado según regla x_3\n
+PA* zeno	número/cantidad: 70 (setenta)\n
+PA* zenono	número/cantidad: 700 (setecientos)\n
+FAhA4 ze'o	locación/dirección; mas allá/pasando/dejando ...\n
+ZEhA ze'u	intervalo temporal: durante un tiempo largo\n
+ZI zi	distancia temporal: a un tiempo corto\n
+ZIhE zi'e	une cláusulas relativas que modifican el mismo sumti\n
+KOhA7 zi'o	pro-sumti: ocupa una posición de sumti, eliminándola de la estructura del selbri; cambia el significado del s\nelbri
+ZO zo	cita sólo la siguiente palabra; cita una única palabra lojbánica (no un cmavo compuesto o tanru)\n
+FAhA4 zo'a	locación/dirección; tangente a\n
+KOhA7 zo'e	pro-sumti: un valor elíptico/no especificado; valor dado por el contexto\n
+ZOI zoi	cita no lojbánica; el resultado es tratado como un bloque de texto\n
+FAhA4 zo'i	locación/dirección; mas cerca que ... /hacia adentro/acercandose desde ...\n
+UI5 zo'o	modificador de actitudinal: humor - seriedad\nVer también {xajmi},  {junri}.
+BY* zo'obu	letra: símbolo de humor, ":-)" y formas relacionadas que expresan humor (letra)\n
+UI*5 zo'ocu'i	modificador de actitudinal: humor - aburrido - seriedad\n
+UI*5 zo'onai	modificador de actitudinal: humor - aburrido - seriedad\n
+ZOhU zo'u	marca el fin de cuantificadores lógicos/topicalización y el comienzo del bridi\n
+ZI zu	distancia temporal: a un tiempo largo\n
+FAhA2 zu'a	locación/dirección; a la izquierda de\n
+BAI zu'e	zukte modal, 1er argumento (agente intencionado)      con actor intencionado ...\n
+KOhA7 zu'i	pro-sumti: el valor típico de sumti en esta posición\n
+NU1 zu'o	abstractor: abstractor de actividad (evento); x_1 es una actividad de (bridi) compuesta de x_2\n
+UI3 zu'u	discursivo: por un lado - por otro lado\n(cf. karbi, frica. dukti)
+UI*3 zu'unai	discursivo: por un lado - por otro lado\n
+BY2 zy	letra z\n
o (sumti)	a
atención	a'a
desatención	a'acu'i
evasión	a'anai
a	abu
alerta	a'e
agotamiento	a'enai
intención	ai
esfuerzo	a'i
ningún esfuerzo especial	a'icu'i
indecisión	aicu'i
reposo	a'inai
glasto	aizdo
hierba de los dientes	akmela
paracress	akmela
albahaca	alba'aka
alfabeto	alfabeta
aluminio	alminiu
dátil	altamru
oliva	alzaitu
apio	ampigravle
ametista	amtisti
amárico	amxari
ángel	angeli
anguila	angila
amoníaco	anmonia
libélula	ansoptera
antílope	antilope
esperanza	a'o
desesperación	a'onai
arce	a'orne
Océano Ártico	arktik
deseo	au
interés	a'u
desinterés	a'ucu'i
rechazo	aunai
repulsión	a'unai
ajolote	axlte
axolote	axlte
después	ba
anticipación	ba'a
experiencia	ba'acu'i
recuerdo	ba'anai
va a ser	baba
realmente será	baca'a
estará siendo	baca'o
pronunciar	bacru
banana	badna
triste	badri
énfasis (sobre lo que sigue)	ba'e
compelido por	bai
reemplazado por	ba'i
correr	bajra
paquete	bakfu
vaca	bakni
tiza	bakri
balde	baktu
bulbo	balji
balcón	balni
futuro	balvi
exceder	bancu
defender	bandu
anfibio	banfi
persa : lenguaje	bangrfarsi
Inglés Nigeriano : lenguaje	bangrnaidjiria
coreano : lenguaje, de Corea del Norte	bangrtcosena
turco : lenguaje	bangrturkie
vietnamita : lenguaje	bangrvietnama
coreano : lenguaje	bangrxangu
coreano : lenguaje, de Corea del Sure	bangrxanguke
persa : lenguaje iraní	bangrxirana
idioma	bangu
grandioso	banli
crecer	banro
banco	banxa
suficiente	banzu
perfectivo	ba'o
forzar	bapli
habrá sido	bapu
exportar	barbei
grande	barda
arco	bargu
bar	barja
salir	barkla
proyectarse	barku'e
marca	barna
afuera	bartu
enfatizar	basna
reemplazar	basti
morder	batci
botón	batke
en lenguaje ...	bau
exageración	ba'u
exactitud	ba'ucu'i
minimización	ba'unai
cebada	bavmi
bahasa	baxso
acoplar sumti	be
al norte de	be'a
tonto	bebna
pedido para enviar	be'e
acoplar otros sumti	bei
enviado por	be'i
norteamericano	bemro
banda	bende
bengalí	bengo
transferir	benji
fin de sumti acoplados	be'o
hijo	bersa
norte	berti
cerebro	besna
abdomen	betfu
tragedia	betri
carencia	be'u
presencia	be'ucu'i
saciedad	be'unai
llevar	bevri
8	bi
ocho	bi
abalorio	bidju
rosario	bidjylinsi
operador de alta prioridad	bi'e
abeja	bifce
intervalo no ordenado	bi'i
8,000	biki'o
látigo	bikla
obligado	bilga
enfermo	bilma
militar	bilni
es un octeto	bimei
es octavo entre	bimoi
indonesio	bindo
80	bino
800	binono
8004	binonovo
asegurar	binra
hacerse	binxo
intervalo ordenado	bi'o
cerveza	birje
brazo	birka
albaricoque	birkoku
damasco	birkoku
hielo	bisli
iceberg	bisma'a
témpano : de hielo	bisma'a
muro	bitmu
información nueva	bi'u
información previa	bi'unai
blanco	blabi
vidrio	blaci
azul	blanu
bloque	bliku
bote	bloti
acople corto	bo
Ca	bogjinme
calcio	bogjinme
fin de número o lerfu	boi
bola	bolci
búlgaro	bolgaro
hueso	bongu
botella	botpi
lámina	boxfo
onda	boxna
enemigo	bradi
granizo	bratu
brasileño	brazo
listo	bredi
predicado	bridi
brisa	brife
oficina	briju
británico	brito
predicado var 1	broda
predicado var 2	brode
predicado var 3	brodi
predicado var 4	brodo
predicado var 5	brodu
palabra a lerfu	bu
algún selbri 1	bu'a
budista	budjo
algún selbri 2	bu'e
algún selbri 3	bu'i
tela	bukpu
bruma	bumru
brumoso	bumru
libra	bunda
marrón	bunre
comienzo de emoción	bu'o
continúa emoción	bu'ocu'i
fin de emoción	bu'onai
cepillo	burcu
incómodo	burna
coincidente con	bu'u
b	by
durante	ca
realidad	ca'a
ha sido	caba'o
ahora	cabna
aparato	cabra
realmente es	caca'a
está siendo	caca'o
hora	cacra
andar	cadzu
caminar	cadzu
definición	ca'e
frecuente	cafne
emoción intensa	cai
por autoridad de	ca'i
durante y después	cajeba
chocolate	cakla
concha	calku
geometria	caltaicmaci
geometría	caltaicmaci_1
objeto geométrico	caltaicmaci_2
¿cuándo?	ca ma
desaparecer	canci
quieto	cando
granja	cange
canjear	canja
ventana	canko
pala	canpa
arena	canre
entrañas	canti
continuativo	ca'o
está por ser	capu'o
carro	carce
intenso	carmi
girar	carna
mapa	cartu
llover	carvi
discutir	casnu
empujar	catke
mirar	catlu
autoridad	catni
matar	catra
carecido por	cau
frente a	ca'u
poco profundo	caxno
en un conjunto con	ce
cambio de tipo de letra	ce'a
disparar	cecla
comunidad	cecmu
era	cedra
afterthought termset	ce'e
asigna pro-bridi	cei
porcentaje	ce'i
cambiar	cenba
sagrado	censa
centi	centi
en secuencia con	ce'o
heredar	cerda
mañana	cerni
experto	certu
relativo de abstracción	ce'u
dios	cevni
comenzar	cfari
ficción	cfika
falla	cfila
cuña	cfine
confundir	cfipu
3	ci
tres	ci
triángulo : trigonometría	cibjgacmaci_2
trigonometría	cibjgacmaci_1
trigonométrico	cibjgacmaci
mirra	ciblrmoru
sangre	ciblu
vector : tridimensional	cibnacmei
cyan	cicna
burrito : comida mexicana	cidjrburito
pizza	cidjrpitsa
rodilla	cidni
hidrógeno	cidro
en sistema ...	ci'e
infante	cifnu
glándula	cigla
infinito	ci'i
infinitas veces	ci'iroi
3,000	ciki'o
despierto	cikna
reparar	cikre
explicar	ciksi
salvaje	cilce
mojado	cilmo
aprender	cilre
hilo	cilta
dimensión	cimde
es un trío	cimei
es tercero entre	cimoi
besar	cinba
león	cinfo
Agosto : mes	cinfyma'i
arruga	cinje
insecto	cinki
delgado	cinla
30	cino
300	cinono
interesar	cinri
pintura	cinta
pinza	cinza
sentido por	ci'o
chequear	cipcta
investigar	cipcta
pájaro	cipni
prueba	cipra
perder	cirko
queso	cirla
tres veces	ciroi
escribir	ciska
sonreír	cisma
sistema	ciste
comer	citka
joven	citno
historia	citri
estación	citsi
pulga	civla
extraño	cizra
goma	ckabu
café	ckafi
cualidad	ckaji
cama	ckana
peligroso	ckape
burlarse	ckasu
avergonzarse	ckeji
llave	ckiku
escala	ckilu
relacionado	ckini
agradecer	ckire
escuela	ckule
mosquito	ckuliki
conífera	ckunu
largo	clani
carecer	claxu
musgo	clika
temprano	clira
cortés	clite
partir	cliva
lazo	clupa
matemática	cmaci
pequeño	cmalu
montaña	cmana
partícula	cmavo
nombre	cmene
reír	cmila
miembro	cmima
gemir	cmoni
normal	cnano
cuello	cnebo
premiar	cnemu
pulcro	cnici
nuevo	cnino
plomo	cnisa
abajo	cnita
inversión de tanru	co
ingresivo	co'a
bridi no especificado	co'e
saludo	coi
logrativo	co'i
saludo al pasar	coico'o
absorber	cokcu
hondo	condi
